age,gender,education,income,perc_ses,sp_ideology,econ_ideology,country,country_code,intervention,belief_cc,policy_support,share_social_media,wept
53,male,7 to 12,50K to 100K,70-80%,55,35,Algeria,DZA,letter_future_gen,56,49,0,4
21,female,7 to 12,15K to 25K,70-80%,53,32,Algeria,DZA,effective_collective_action,52,48,0,4
63,female,7 to 12,less than 10K,50-60%,44,28,Algeria,DZA,effective_collective_action,44,46,0,3
20,female,13 to 16,50K to 100K,20-30%,62,31,Algeria,DZA,effective_collective_action,47,57,0,5
40,male,13 to 16,50K to 100K,30-40%,48,61,Algeria,DZA,effective_collective_action,50,49,0,3
42,male,0 to 6,15K to 25K,50-60%,44,44,Algeria,DZA,effective_collective_action,33,40,0,3
39,female,7 to 12,50K to 100K,20-30%,70,65,Algeria,DZA,effective_collective_action,52,44,0,4
46,male,13 to 16,15K to 25K,30-40%,48,41,Algeria,DZA,effective_collective_action,45,30,0,4
58,female,13 to 16,25K to 50K,80-90%,40,77,Algeria,DZA,effective_collective_action,46,47,0,4
19,female,7 to 12,10K to 15K,40-50%,76,63,Algeria,DZA,effective_collective_action,50,45,0,3
27,female,13 to 16,10K to 15K,60-70%,46,50,Algeria,DZA,effective_collective_action,50,51,0,4
45,male,7 to 12,10K to 15K,0-10%,37,73,Algeria,DZA,effective_collective_action,43,42,0,4
40,male,13 to 16,10K to 15K,30-40%,73,58,Algeria,DZA,effective_collective_action,57,36,0,3
21,male,0 to 6,100K to 150K,10-20%,37,36,Algeria,DZA,effective_collective_action,51,49,0,4
23,female,7 to 12,less than 10K,30-40%,49,51,Algeria,DZA,effective_collective_action,46,45,0,3
37,male,13 to 16,50K to 100K,80-90%,45,50,Algeria,DZA,effective_collective_action,44,54,1,5
56,female,13 to 16,10K to 15K,50-60%,48,36,Algeria,DZA,effective_collective_action,42,52,0,4
48,female,7 to 12,25K to 50K,30-40%,43,62,Algeria,DZA,effective_collective_action,39,49,0,4
36,female,13 to 16,less than 10K,0-10%,40,45,Algeria,DZA,effective_collective_action,45,52,0,5
63,male,13 to 16,25K to 50K,20-30%,42,53,Algeria,DZA,effective_collective_action,47,56,0,3
34,female,13 to 16,100K to 150K,70-80%,55,72,Algeria,DZA,effective_collective_action,56,45,0,5
44,female,0 to 6,15K to 25K,40-50%,55,66,Algeria,DZA,effective_collective_action,52,37,0,3
27,female,7 to 12,10K to 15K,30-40%,39,11,Algeria,DZA,effective_collective_action,35,51,0,3
22,female,7 to 12,25K to 50K,70-80%,58,65,Algeria,DZA,effective_collective_action,54,53,0,4
62,female,13 to 16,15K to 25K,40-50%,44,44,Algeria,DZA,effective_collective_action,51,38,0,4
25,female,0 to 6,15K to 25K,20-30%,34,35,Algeria,DZA,effective_collective_action,43,55,0,3
41,male,0 to 6,25K to 50K,0-10%,18,57,Algeria,DZA,effective_collective_action,40,47,0,4
36,male,7 to 12,50K to 100K,30-40%,41,66,Algeria,DZA,effective_collective_action,47,50,0,3
58,male,13 to 16,25K to 50K,0-10%,60,72,Algeria,DZA,effective_collective_action,49,45,0,3
44,male,7 to 12,50K to 100K,60-70%,63,78,Algeria,DZA,effective_collective_action,45,46,0,4
18,male,13 to 16,15K to 25K,40-50%,62,72,Algeria,DZA,effective_collective_action,62,46,0,3
61,male,0 to 6,10K to 15K,50-60%,45,38,Algeria,DZA,effective_collective_action,30,38,0,2
64,male,0 to 6,10K to 15K,10-20%,34,36,Algeria,DZA,effective_collective_action,35,42,0,3
44,female,7 to 12,100K to 150K,50-60%,80,60,Algeria,DZA,effective_collective_action,49,50,0,4
47,male,13 to 16,10K to 15K,60-70%,51,34,Algeria,DZA,effective_collective_action,44,37,0,3
23,male,13 to 16,15K to 25K,10-20%,57,38,Algeria,DZA,effective_collective_action,50,48,0,3
65,female,13 to 16,100K to 150K,30-40%,38,42,Algeria,DZA,effective_collective_action,51,55,0,4
42,female,0 to 6,15K to 25K,60-70%,67,27,Algeria,DZA,effective_collective_action,45,47,0,4
53,female,7 to 12,10K to 15K,50-60%,48,51,Algeria,DZA,effective_collective_action,46,50,0,3
48,male,7 to 12,25K to 50K,50-60%,46,58,Algeria,DZA,effective_collective_action,41,48,0,3
32,male,7 to 12,10K to 15K,40-50%,23,41,Algeria,DZA,effective_collective_action,48,43,0,4
42,male,13 to 16,15K to 25K,50-60%,38,33,Algeria,DZA,effective_collective_action,42,46,0,3
35,male,7 to 12,15K to 25K,30-40%,48,48,Algeria,DZA,effective_collective_action,43,48,0,4
30,female,0 to 6,less than 10K,10-20%,10,40,Algeria,DZA,effective_collective_action,43,41,0,3
45,female,7 to 12,25K to 50K,10-20%,45,60,Algeria,DZA,effective_collective_action,30,39,0,3
56,male,0 to 6,25K to 50K,0-10%,62,56,Algeria,DZA,effective_collective_action,30,37,0,3
18,female,13 to 16,25K to 50K,40-50%,61,35,Algeria,DZA,effective_collective_action,43,55,0,5
47,female,0 to 6,10K to 15K,60-70%,61,28,Algeria,DZA,effective_collective_action,38,45,0,4
60,nonbinary or other,7 to 12,50K to 100K,10-20%,40,65,Algeria,DZA,effective_collective_action,62,49,0,4
38,male,7 to 12,50K to 100K,60-70%,63,68,Algeria,DZA,effective_collective_action,45,42,0,3
68,male,7 to 12,15K to 25K,10-20%,48,78,Algeria,DZA,effective_collective_action,38,34,0,3
62,female,13 to 16,150K to 200K,60-70%,55,23,Algeria,DZA,effective_collective_action,51,47,0,4
67,nonbinary or other,7 to 12,15K to 25K,40-50%,30,12,Algeria,DZA,effective_collective_action,42,51,0,5
48,male,13 to 16,50K to 100K,20-30%,58,54,Algeria,DZA,effective_collective_action,48,42,0,3
55,female,0 to 6,less than 10K,50-60%,48,62,Algeria,DZA,effective_collective_action,44,47,0,3
66,male,13 to 16,100K to 150K,30-40%,79,49,Algeria,DZA,effective_collective_action,51,46,0,4
33,male,13 to 16,50K to 100K,70-80%,14,74,Algeria,DZA,effective_collective_action,57,42,1,6
66,male,13 to 16,15K to 25K,40-50%,39,61,Algeria,DZA,effective_collective_action,57,43,0,2
34,female,7 to 12,50K to 100K,0-10%,33,57,Algeria,DZA,effective_collective_action,49,42,0,4
24,male,13 to 16,15K to 25K,30-40%,44,64,Algeria,DZA,effective_collective_action,48,48,0,4
61,female,13 to 16,15K to 25K,10-20%,72,64,Algeria,DZA,effective_collective_action,40,48,0,2
22,female,7 to 12,25K to 50K,40-50%,50,50,Algeria,DZA,effective_collective_action,48,53,0,4
18,male,0 to 6,50K to 100K,50-60%,39,40,Algeria,DZA,effective_collective_action,43,41,0,3
60,female,7 to 12,less than 10K,30-40%,60,57,Algeria,DZA,effective_collective_action,38,49,0,3
47,male,13 to 16,25K to 50K,10-20%,2,48,Algeria,DZA,effective_collective_action,47,45,0,3
35,nonbinary or other,0 to 6,50K to 100K,20-30%,41,45,Algeria,DZA,effective_collective_action,49,51,0,4
21,male,7 to 12,15K to 25K,40-50%,44,46,Algeria,DZA,effective_collective_action,32,48,0,3
54,female,7 to 12,50K to 100K,60-70%,70,53,Algeria,DZA,effective_collective_action,43,54,0,4
46,female,13 to 16,10K to 15K,60-70%,60,53,Algeria,DZA,effective_collective_action,54,49,0,3
41,male,13 to 16,25K to 50K,10-20%,25,66,Algeria,DZA,effective_collective_action,48,48,0,3
64,male,13 to 16,less than 10K,10-20%,58,56,Algeria,DZA,effective_collective_action,44,40,0,3
68,nonbinary or other,13 to 16,15K to 25K,60-70%,59,60,Algeria,DZA,effective_collective_action,51,53,0,4
26,male,13 to 16,10K to 15K,10-20%,64,25,Algeria,DZA,effective_collective_action,42,45,0,4
34,female,7 to 12,15K to 25K,40-50%,28,26,Algeria,DZA,effective_collective_action,44,57,0,3
21,female,0 to 6,10K to 15K,40-50%,55,32,Algeria,DZA,effective_collective_action,44,52,0,4
69,male,13 to 16,25K to 50K,10-20%,25,53,Algeria,DZA,effective_collective_action,33,36,0,3
48,male,13 to 16,50K to 100K,30-40%,40,36,Algeria,DZA,effective_collective_action,55,53,0,4
50,male,7 to 12,50K to 100K,50-60%,48,26,Algeria,DZA,effective_collective_action,39,49,0,4
53,male,7 to 12,100K to 150K,50-60%,38,26,Algeria,DZA,effective_collective_action,52,39,0,3
53,male,17 or more,50K to 100K,10-20%,40,69,Algeria,DZA,effective_collective_action,41,40,0,3
35,female,7 to 12,10K to 15K,20-30%,38,61,Algeria,DZA,effective_collective_action,31,43,0,3
61,male,13 to 16,25K to 50K,20-30%,60,63,Algeria,DZA,effective_collective_action,42,47,0,3
46,female,7 to 12,150K to 200K,30-40%,70,55,Algeria,DZA,effective_collective_action,46,42,0,3
45,male,7 to 12,less than 10K,40-50%,0,24,Algeria,DZA,effective_collective_action,35,41,0,3
41,female,7 to 12,100K to 150K,60-70%,56,40,Algeria,DZA,effective_collective_action,46,42,0,5
39,male,0 to 6,25K to 50K,40-50%,66,64,Algeria,DZA,effective_collective_action,41,43,0,3
26,female,13 to 16,150K to 200K,90-100%,45,51,Algeria,DZA,effective_collective_action,55,49,0,4
61,male,7 to 12,less than 10K,0-10%,54,53,Algeria,DZA,effective_collective_action,41,34,0,3
45,female,13 to 16,25K to 50K,30-40%,54,33,Algeria,DZA,effective_collective_action,45,42,0,5
19,male,7 to 12,50K to 100K,30-40%,68,53,Algeria,DZA,effective_collective_action,40,42,0,3
65,female,13 to 16,15K to 25K,60-70%,64,67,Algeria,DZA,effective_collective_action,46,44,0,3
48,female,17 or more,50K to 100K,20-30%,40,48,Algeria,DZA,effective_collective_action,57,54,0,5
19,female,0 to 6,less than 10K,30-40%,53,49,Algeria,DZA,future_self_continuity,46,64,0,3
30,male,7 to 12,25K to 50K,50-60%,54,44,Algeria,DZA,future_self_continuity,39,60,0,3
57,female,7 to 12,less than 10K,50-60%,47,45,Algeria,DZA,future_self_continuity,48,56,0,4
29,male,13 to 16,15K to 25K,40-50%,57,43,Algeria,DZA,future_self_continuity,54,57,0,3
31,male,0 to 6,50K to 100K,60-70%,66,56,Algeria,DZA,future_self_continuity,57,60,0,2
30,male,13 to 16,10K to 15K,10-20%,64,30,Algeria,DZA,future_self_continuity,43,52,0,3
67,male,7 to 12,50K to 100K,50-60%,28,39,Algeria,DZA,future_self_continuity,50,53,0,3
42,male,13 to 16,10K to 15K,10-20%,53,25,Algeria,DZA,future_self_continuity,49,46,0,3
27,female,7 to 12,25K to 50K,30-40%,62,26,Algeria,DZA,future_self_continuity,51,65,0,4
62,female,13 to 16,15K to 25K,10-20%,58,51,Algeria,DZA,future_self_continuity,53,62,0,3
26,male,0 to 6,15K to 25K,80-90%,31,56,Algeria,DZA,future_self_continuity,44,48,0,3
56,male,7 to 12,25K to 50K,30-40%,43,46,Algeria,DZA,future_self_continuity,45,54,0,3
24,male,13 to 16,less than 10K,0-10%,26,22,Algeria,DZA,future_self_continuity,49,52,0,4
18,female,7 to 12,15K to 25K,30-40%,51,37,Algeria,DZA,future_self_continuity,54,64,0,4
35,female,7 to 12,15K to 25K,10-20%,55,32,Algeria,DZA,future_self_continuity,39,61,0,3
21,male,7 to 12,25K to 50K,70-80%,46,60,Algeria,DZA,future_self_continuity,55,65,0,4
46,male,7 to 12,15K to 25K,70-80%,33,58,Algeria,DZA,future_self_continuity,47,60,0,4
51,nonbinary or other,13 to 16,50K to 100K,50-60%,54,26,Algeria,DZA,future_self_continuity,62,66,1,4
19,male,7 to 12,10K to 15K,20-30%,47,60,Algeria,DZA,future_self_continuity,49,54,0,3
25,male,7 to 12,15K to 25K,10-20%,4,62,Algeria,DZA,future_self_continuity,43,56,0,3
26,female,0 to 6,15K to 25K,30-40%,26,53,Algeria,DZA,future_self_continuity,43,64,0,3
46,female,7 to 12,25K to 50K,20-30%,38,40,Algeria,DZA,future_self_continuity,57,67,0,4
67,female,13 to 16,15K to 25K,30-40%,60,57,Algeria,DZA,future_self_continuity,46,51,0,3
28,male,7 to 12,25K to 50K,50-60%,40,34,Algeria,DZA,future_self_continuity,45,55,0,3
28,male,7 to 12,150K to 200K,30-40%,51,67,Algeria,DZA,future_self_continuity,53,59,0,4
51,female,7 to 12,150K to 200K,60-70%,37,22,Algeria,DZA,future_self_continuity,48,57,0,4
40,female,13 to 16,less than 10K,20-30%,39,26,Algeria,DZA,future_self_continuity,44,62,0,3
56,male,13 to 16,25K to 50K,40-50%,75,45,Algeria,DZA,future_self_continuity,56,60,0,3
23,female,7 to 12,25K to 50K,30-40%,13,51,Algeria,DZA,future_self_continuity,49,56,0,3
20,female,17 or more,less than 10K,50-60%,30,44,Algeria,DZA,future_self_continuity,51,66,0,4
45,male,13 to 16,25K to 50K,50-60%,68,56,Algeria,DZA,future_self_continuity,49,52,0,3
67,female,7 to 12,25K to 50K,20-30%,37,49,Algeria,DZA,future_self_continuity,45,58,0,3
34,female,13 to 16,50K to 100K,90-100%,66,73,Algeria,DZA,future_self_continuity,60,62,1,4
26,female,7 to 12,10K to 15K,20-30%,44,46,Algeria,DZA,future_self_continuity,45,61,0,3
31,male,7 to 12,10K to 15K,60-70%,42,48,Algeria,DZA,future_self_continuity,39,55,0,3
26,female,17 or more,10K to 15K,40-50%,18,37,Algeria,DZA,future_self_continuity,64,78,0,4
61,male,7 to 12,50K to 100K,30-40%,52,66,Algeria,DZA,future_self_continuity,47,53,0,4
36,female,7 to 12,15K to 25K,80-90%,42,65,Algeria,DZA,future_self_continuity,52,59,0,4
52,male,7 to 12,15K to 25K,70-80%,41,53,Algeria,DZA,future_self_continuity,50,64,0,3
61,female,0 to 6,100K to 150K,50-60%,54,44,Algeria,DZA,future_self_continuity,46,57,0,4
23,female,13 to 16,15K to 25K,30-40%,45,41,Algeria,DZA,future_self_continuity,57,55,0,4
28,male,13 to 16,15K to 25K,40-50%,59,40,Algeria,DZA,future_self_continuity,55,68,0,3
42,male,13 to 16,10K to 15K,50-60%,79,42,Algeria,DZA,future_self_continuity,39,49,0,3
48,male,0 to 6,15K to 25K,50-60%,41,56,Algeria,DZA,future_self_continuity,52,55,0,3
68,male,7 to 12,less than 10K,30-40%,52,34,Algeria,DZA,future_self_continuity,39,42,0,4
21,male,7 to 12,25K to 50K,20-30%,54,39,Algeria,DZA,future_self_continuity,38,62,0,4
48,male,7 to 12,50K to 100K,30-40%,48,64,Algeria,DZA,future_self_continuity,38,45,0,2
22,male,7 to 12,15K to 25K,30-40%,51,56,Algeria,DZA,future_self_continuity,52,49,0,2
66,female,0 to 6,15K to 25K,50-60%,75,70,Algeria,DZA,future_self_continuity,37,50,0,3
24,male,13 to 16,10K to 15K,60-70%,37,58,Algeria,DZA,future_self_continuity,58,55,0,3
27,male,7 to 12,50K to 100K,30-40%,43,56,Algeria,DZA,future_self_continuity,50,57,1,3
68,male,7 to 12,25K to 50K,0-10%,61,44,Algeria,DZA,future_self_continuity,41,50,0,3
26,male,7 to 12,150K to 200K,20-30%,45,55,Algeria,DZA,future_self_continuity,43,60,0,4
66,male,13 to 16,25K to 50K,50-60%,52,40,Algeria,DZA,future_self_continuity,52,61,0,3
27,female,13 to 16,less than 10K,10-20%,67,36,Algeria,DZA,future_self_continuity,47,57,0,4
30,male,13 to 16,25K to 50K,40-50%,55,48,Algeria,DZA,future_self_continuity,52,64,0,3
64,male,7 to 12,100K to 150K,50-60%,58,71,Algeria,DZA,future_self_continuity,47,59,0,3
64,female,7 to 12,less than 10K,40-50%,56,69,Algeria,DZA,future_self_continuity,39,54,0,3
34,male,13 to 16,25K to 50K,30-40%,35,60,Algeria,DZA,future_self_continuity,47,54,1,4
22,female,7 to 12,100K to 150K,10-20%,58,39,Algeria,DZA,future_self_continuity,47,60,0,4
34,female,0 to 6,25K to 50K,10-20%,30,32,Algeria,DZA,future_self_continuity,53,46,0,2
32,male,7 to 12,50K to 100K,30-40%,52,62,Algeria,DZA,future_self_continuity,53,58,0,3
25,male,7 to 12,25K to 50K,40-50%,47,71,Algeria,DZA,future_self_continuity,48,57,0,3
68,female,13 to 16,50K to 100K,20-30%,48,43,Algeria,DZA,future_self_continuity,49,64,0,3
38,female,7 to 12,15K to 25K,60-70%,50,41,Algeria,DZA,future_self_continuity,38,50,0,3
37,female,0 to 6,10K to 15K,20-30%,39,54,Algeria,DZA,future_self_continuity,40,54,0,3
30,male,7 to 12,50K to 100K,90-100%,50,46,Algeria,DZA,future_self_continuity,51,62,0,3
69,female,7 to 12,15K to 25K,20-30%,43,47,Algeria,DZA,future_self_continuity,38,50,0,3
51,male,13 to 16,50K to 100K,90-100%,36,55,Algeria,DZA,future_self_continuity,54,60,0,4
49,male,13 to 16,more than 200K,30-40%,60,39,Algeria,DZA,future_self_continuity,51,66,0,2
26,female,0 to 6,less than 10K,10-20%,57,43,Algeria,DZA,future_self_continuity,42,47,0,3
42,male,13 to 16,10K to 15K,10-20%,43,40,Algeria,DZA,future_self_continuity,38,48,0,3
53,male,7 to 12,25K to 50K,20-30%,54,45,Algeria,DZA,future_self_continuity,41,54,0,2
65,male,7 to 12,15K to 25K,30-40%,69,41,Algeria,DZA,future_self_continuity,38,49,0,2
61,male,7 to 12,50K to 100K,70-80%,50,49,Algeria,DZA,future_self_continuity,44,60,0,3
38,male,13 to 16,15K to 25K,10-20%,49,55,Algeria,DZA,future_self_continuity,40,50,0,3
56,male,17 or more,10K to 15K,80-90%,46,54,Algeria,DZA,future_self_continuity,52,61,0,5
33,female,0 to 6,50K to 100K,20-30%,82,54,Algeria,DZA,future_self_continuity,54,54,0,3
52,female,7 to 12,50K to 100K,0-10%,57,48,Algeria,DZA,future_self_continuity,47,65,0,4
57,female,13 to 16,less than 10K,10-20%,55,45,Algeria,DZA,future_self_continuity,45,56,0,3
56,female,7 to 12,50K to 100K,10-20%,46,27,Algeria,DZA,future_self_continuity,55,60,0,4
32,male,7 to 12,25K to 50K,20-30%,52,22,Algeria,DZA,future_self_continuity,44,61,0,3
56,male,13 to 16,150K to 200K,20-30%,57,32,Algeria,DZA,future_self_continuity,40,54,0,3
27,male,7 to 12,25K to 50K,70-80%,44,28,Algeria,DZA,future_self_continuity,56,71,0,4
69,female,7 to 12,150K to 200K,50-60%,45,61,Algeria,DZA,future_self_continuity,49,69,0,3
42,female,17 or more,10K to 15K,60-70%,53,89,Algeria,DZA,future_self_continuity,39,70,0,5
51,male,7 to 12,25K to 50K,50-60%,44,45,Algeria,DZA,future_self_continuity,46,56,0,3
46,female,13 to 16,25K to 50K,30-40%,60,52,Algeria,DZA,future_self_continuity,58,55,0,3
39,male,7 to 12,100K to 150K,30-40%,40,51,Algeria,DZA,future_self_continuity,45,54,0,3
31,male,7 to 12,50K to 100K,40-50%,53,78,Algeria,DZA,future_self_continuity,45,55,0,3
40,female,13 to 16,50K to 100K,0-10%,61,49,Algeria,DZA,future_self_continuity,53,56,1,4
29,female,7 to 12,less than 10K,0-10%,62,34,Algeria,DZA,future_self_continuity,44,55,0,3
49,male,13 to 16,25K to 50K,20-30%,70,42,Algeria,DZA,future_self_continuity,46,56,0,3
37,female,7 to 12,25K to 50K,50-60%,60,53,Algeria,DZA,future_self_continuity,46,52,0,3
55,female,7 to 12,25K to 50K,50-60%,61,28,Algeria,DZA,future_self_continuity,45,56,0,3
41,female,7 to 12,50K to 100K,40-50%,40,63,Algeria,DZA,future_self_continuity,49,68,0,4
46,male,7 to 12,50K to 100K,20-30%,46,58,Algeria,DZA,future_self_continuity,52,53,0,3
67,male,7 to 12,25K to 50K,40-50%,35,41,Algeria,DZA,future_self_continuity,43,42,0,4
27,female,13 to 16,10K to 15K,0-10%,55,15,Algeria,DZA,system_justification,50,72,0,4
64,female,13 to 16,50K to 100K,30-40%,49,65,Algeria,DZA,system_justification,55,68,0,4
56,nonbinary or other,7 to 12,50K to 100K,20-30%,54,64,Algeria,DZA,system_justification,59,67,0,4
48,male,0 to 6,15K to 25K,80-90%,23,59,Algeria,DZA,system_justification,47,59,0,2
50,male,7 to 12,25K to 50K,20-30%,66,56,Algeria,DZA,system_justification,55,66,0,4
53,male,0 to 6,less than 10K,10-20%,51,65,Algeria,DZA,system_justification,43,55,0,3
60,male,7 to 12,25K to 50K,10-20%,48,63,Algeria,DZA,system_justification,42,67,0,3
52,male,0 to 6,100K to 150K,10-20%,39,42,Algeria,DZA,system_justification,39,62,0,3
44,male,0 to 6,10K to 15K,30-40%,54,76,Algeria,DZA,system_justification,38,53,0,3
39,female,7 to 12,50K to 100K,60-70%,61,56,Algeria,DZA,system_justification,50,78,0,4
37,female,7 to 12,25K to 50K,80-90%,63,43,Algeria,DZA,system_justification,43,66,0,4
36,female,13 to 16,25K to 50K,80-90%,81,67,Algeria,DZA,system_justification,57,73,0,4
24,female,13 to 16,25K to 50K,70-80%,43,41,Algeria,DZA,system_justification,54,75,0,4
57,male,13 to 16,25K to 50K,30-40%,59,57,Algeria,DZA,system_justification,42,65,0,4
46,male,13 to 16,150K to 200K,40-50%,60,78,Algeria,DZA,system_justification,42,59,0,4
38,female,13 to 16,25K to 50K,20-30%,63,54,Algeria,DZA,system_justification,51,67,0,4
22,male,13 to 16,25K to 50K,60-70%,57,43,Algeria,DZA,system_justification,59,62,0,4
36,male,7 to 12,25K to 50K,40-50%,56,28,Algeria,DZA,system_justification,40,66,0,4
48,female,7 to 12,25K to 50K,30-40%,79,55,Algeria,DZA,system_justification,63,68,0,4
51,female,13 to 16,15K to 25K,70-80%,68,67,Algeria,DZA,system_justification,54,72,0,5
55,male,13 to 16,25K to 50K,50-60%,17,15,Algeria,DZA,system_justification,58,62,0,5
33,male,13 to 16,50K to 100K,50-60%,62,42,Algeria,DZA,system_justification,49,69,0,4
19,female,7 to 12,10K to 15K,50-60%,52,74,Algeria,DZA,system_justification,48,57,0,3
31,female,7 to 12,15K to 25K,30-40%,57,65,Algeria,DZA,system_justification,38,67,0,4
22,male,7 to 12,25K to 50K,30-40%,65,57,Algeria,DZA,system_justification,48,65,0,4
25,male,7 to 12,10K to 15K,50-60%,52,61,Algeria,DZA,system_justification,51,64,0,4
39,male,0 to 6,50K to 100K,30-40%,52,27,Algeria,DZA,system_justification,44,64,1,3
21,male,0 to 6,50K to 100K,10-20%,52,44,Algeria,DZA,system_justification,51,65,0,4
40,female,0 to 6,25K to 50K,30-40%,62,51,Algeria,DZA,system_justification,47,65,0,4
36,nonbinary or other,0 to 6,50K to 100K,40-50%,71,57,Algeria,DZA,system_justification,45,52,0,5
34,female,13 to 16,50K to 100K,40-50%,52,38,Algeria,DZA,system_justification,67,65,0,5
25,male,13 to 16,25K to 50K,50-60%,49,55,Algeria,DZA,system_justification,51,64,0,5
49,female,7 to 12,150K to 200K,70-80%,39,47,Algeria,DZA,system_justification,58,75,0,4
38,male,13 to 16,15K to 25K,80-90%,46,41,Algeria,DZA,system_justification,48,69,0,4
57,male,7 to 12,100K to 150K,20-30%,28,55,Algeria,DZA,system_justification,56,61,0,4
31,male,7 to 12,25K to 50K,40-50%,51,31,Algeria,DZA,system_justification,58,69,0,4
58,female,7 to 12,less than 10K,20-30%,43,45,Algeria,DZA,system_justification,51,54,0,4
44,male,7 to 12,10K to 15K,10-20%,57,39,Algeria,DZA,system_justification,42,53,0,4
18,male,13 to 16,25K to 50K,60-70%,38,37,Algeria,DZA,system_justification,52,67,0,5
38,male,7 to 12,50K to 100K,30-40%,64,38,Algeria,DZA,system_justification,51,60,0,5
50,male,13 to 16,less than 10K,40-50%,52,32,Algeria,DZA,system_justification,44,65,0,3
43,male,13 to 16,100K to 150K,80-90%,37,71,Algeria,DZA,system_justification,49,60,0,5
62,female,0 to 6,25K to 50K,40-50%,60,16,Algeria,DZA,system_justification,34,64,0,4
18,female,7 to 12,10K to 15K,70-80%,43,47,Algeria,DZA,system_justification,56,72,0,3
42,male,17 or more,10K to 15K,40-50%,44,64,Algeria,DZA,system_justification,54,60,0,4
61,male,13 to 16,25K to 50K,50-60%,33,60,Algeria,DZA,system_justification,55,68,0,4
61,male,7 to 12,150K to 200K,30-40%,33,41,Algeria,DZA,system_justification,47,67,0,3
64,male,13 to 16,less than 10K,10-20%,37,58,Algeria,DZA,system_justification,40,71,0,3
40,female,17 or more,50K to 100K,90-100%,37,54,Algeria,DZA,system_justification,46,59,0,4
27,male,13 to 16,15K to 25K,10-20%,68,47,Algeria,DZA,system_justification,47,55,0,3
55,female,13 to 16,50K to 100K,30-40%,54,51,Algeria,DZA,system_justification,48,74,0,5
28,male,13 to 16,15K to 25K,20-30%,51,26,Algeria,DZA,system_justification,49,58,0,3
45,male,13 to 16,15K to 25K,60-70%,49,43,Algeria,DZA,system_justification,34,68,0,4
61,male,13 to 16,10K to 15K,40-50%,42,64,Algeria,DZA,system_justification,45,62,0,3
33,female,7 to 12,50K to 100K,20-30%,64,58,Algeria,DZA,system_justification,53,69,0,5
62,male,7 to 12,10K to 15K,50-60%,36,27,Algeria,DZA,system_justification,52,62,0,4
48,female,13 to 16,15K to 25K,90-100%,59,57,Algeria,DZA,system_justification,59,49,0,5
53,female,17 or more,25K to 50K,50-60%,43,55,Algeria,DZA,system_justification,40,68,0,4
